"From","To","Alt Text","Real Dimensions (WxH)","Dimensions in Attributes (WxH)","Display Dimensions (WxH)","Potential Savings","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"https://www.txsparks.com/industries/residential-construction/","https://www.txsparks.com/wp-content/uploads/2024/10/47-img.svg","Crafted with love by 47","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/a/img","Footer","HTML","4194","4194"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/09/site-logo.svg","Welcome to TX SPARKS","","209x45","","","Absolute","//body/div[@id='page-container']/header/div/div[@class='logo_container']/a/img","Header","HTML","9058","9058"
"https://www.txsparks.com/news-events/","https://superconstruct.io/wp-content/uploads/2025/08/txsparks-search.svg","Search Icon","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-search-box']/form/button/img","Header","HTML","526","526"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/10/header-phone-icon-new.svg","Call TX Sparks at 469-598-2558","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-phone-number']/div/div/div[@class='header-phone-section-left']/a/img","Header","HTML","621","621"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/10/facebook-menu.svg","Facebook","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[1]/img","Header","HTML","449","449"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/10/youtube-menu.svg","YouTube","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[3]/img","Header","HTML","549","549"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2025/10/txsparks-whatsapp-1.png","WhatsApp","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[5]/img","Header","HTML","1618","1618"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2026/03/djc_law_round_rock-1.png","","","1245x670","","","Absolute","//body/div[@id='page-container']/div/div/div/div[2]/div[1]/div[@class='custom-post-img']/div/img","Content","HTML","299175","299175"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2026/03/mud_200_b.webp","Gunter MUD 200 Acre","","1245x670","","","Absolute","//body/div[@id='page-container']/div/div/div/div[2]/div[2]/div[@class='custom-post-img']/div/img","Content","HTML","336814","336814"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2026/01/gcl-b.webp","","","1245x670","","","Absolute","//body/div[@id='page-container']/div/div/div/div[2]/div[3]/div[@class='custom-post-img']/div/img","Content","HTML","77764","77764"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2026/01/sp-b.webp","","","1245x670","","","Absolute","//body/div[@id='page-container']/div/div/div/div[2]/div[4]/div[@class='custom-post-img']/div/img","Content","HTML","38630","38630"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2026/01/sh-b.webp","","","1245x670","","","Absolute","//body/div[@id='page-container']/div/div/div/div[2]/div[5]/div[@class='custom-post-img']/div/img","Content","HTML","103072","103072"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-footer-logo.svg","TX Sparks Construction and Realty","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[2]/div/div/a/img","Footer","HTML","9135","9135"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-facebook-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[1]/a/img","Footer","HTML","508","508"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-youtube-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[2]/a/img","Footer","HTML","519","519"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-instagram-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[3]/a/img","Footer","HTML","976","976"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-linkedin-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[4]/a/img","Footer","HTML","497","497"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2025/10/txsparks-whatsapp-1.png","","","16x16","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[5]/a/img","Footer","HTML","1618","1618"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/11/crafted-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/img","Footer","HTML","2468","2468"
"https://www.txsparks.com/news-events/","https://www.txsparks.com/wp-content/uploads/2024/10/47-img.svg","Crafted with love by 47","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/a/img","Footer","HTML","4194","4194"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/09/site-logo.svg","Welcome to TX SPARKS","","209x45","","","Absolute","//body/div[@id='page-container']/header/div/div[@class='logo_container']/a/img","Header","HTML","9058","9058"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://superconstruct.io/wp-content/uploads/2025/08/txsparks-search.svg","Search Icon","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-search-box']/form/button/img","Header","HTML","526","526"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/header-phone-icon-new.svg","Call TX Sparks at 469-598-2558","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-phone-number']/div/div/div[@class='header-phone-section-left']/a/img","Header","HTML","621","621"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/facebook-menu.svg","Facebook","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[1]/img","Header","HTML","449","449"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/youtube-menu.svg","YouTube","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[3]/img","Header","HTML","549","549"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2025/10/txsparks-whatsapp-1.png","WhatsApp","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[5]/img","Header","HTML","1618","1618"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2026/01/gcl-b.webp","Ground-Up Construction Project in Leander, Texas","","","","","Absolute","//body/div[@id='page-container']/div/div/div/div/div/article/div/div/div/div[2]/div/div/div/div/p/img","Content","HTML","77764","77764"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-footer-logo.svg","TX Sparks Construction and Realty","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[2]/div/div/a/img","Footer","HTML","9135","9135"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-facebook-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[1]/a/img","Footer","HTML","508","508"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-youtube-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[2]/a/img","Footer","HTML","519","519"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-instagram-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[3]/a/img","Footer","HTML","976","976"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-linkedin-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[4]/a/img","Footer","HTML","497","497"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2025/10/txsparks-whatsapp-1.png","","","16x16","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[5]/a/img","Footer","HTML","1618","1618"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/11/crafted-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/img","Footer","HTML","2468","2468"
"https://www.txsparks.com/news-events/arka-montessori-ground-up-construction-leander-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/47-img.svg","Crafted with love by 47","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/a/img","Footer","HTML","4194","4194"
"https://www.txsparks.com/news-events/djc-law-round-rock-interior-finishout-austin-texas/","https://www.txsparks.com/wp-content/uploads/2024/09/site-logo.svg","Welcome to TX SPARKS","","209x45","","","Absolute","//body/div[@id='page-container']/header/div/div[@class='logo_container']/a/img","Header","HTML","9058","9058"
"https://www.txsparks.com/news-events/djc-law-round-rock-interior-finishout-austin-texas/","https://superconstruct.io/wp-content/uploads/2025/08/txsparks-search.svg","Search Icon","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-search-box']/form/button/img","Header","HTML","526","526"
"https://www.txsparks.com/news-events/djc-law-round-rock-interior-finishout-austin-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/header-phone-icon-new.svg","Call TX Sparks at 469-598-2558","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-phone-number']/div/div/div[@class='header-phone-section-left']/a/img","Header","HTML","621","621"
